x1,x2,category
0.46408317943681054,1.5716909942502177,C2
0.18523882441442696,1.7776851060022578,C2
0.5509191733830783,0.2931041745071181,C2
0.947262733648456,0.7126813583502993,C3
1.3021298573461804,0.9376231981755117,C4
1.0517664084209826,1.0335631711624556,C3
1.0044677478372854,1.7819279203307494,C3
0.8375181960305962,1.098114384015444,C4
0.331853316433079,1.6674336984139788,C2
1.6433566053736843,0.4007018670386322,C2
1.6199167548060742,0.02822228612623512,C4
0.6200330550823858,0.5075410031965799,C1
1.723823460101865,0.3718409609648967,C2
1.433962750208678,1.9285021332329078,C2
1.7568088350378623,0.8487717728595929,C1
0.27847317117590364,1.4684869256491746,C1
0.8837987019690428,1.6264533065050186,C1
0.016340645315102043,1.4627333219972445,C4
0.7839468100421758,0.9263136651081976,C3
1.248110053736021,0.2242349192816997,C1
0.3978724632092365,1.7873529291458503,C2
1.6338958083545443,0.017788456039408373,C4
1.1398356217925334,1.887390249306122,C3
1.8920642924466022,0.9240125097676712,C4
0.882038775686727,1.0831695876256926,C4
0.5564022713789327,0.06800700125281067,C2
0.7076996089481584,1.723096540742394,C1
1.7940781758541684,1.861152805088338,C3
1.681489297739535,1.2414555316766898,C2
1.3699064693222862,0.14087739697595558,C1
1.700387355680984,1.0605362033647958,C3
1.188128759292077,1.3920419579357348,C1
0.8649539675266449,0.407175141106344,C2
0.7511277964390508,1.5949322196865645,C1
1.7504766248659007,0.2927975492297037,C2
0.3451942310219378,1.6686647896007984,C2
0.45939856938082446,1.611121063851156,C2
1.7966688770261297,1.9651476713931415,C3
1.4008922524706409,0.07526306160981489,C1
0.2374861945209843,0.8175619839681287,C2
1.3703910059439652,1.5460697195942412,C2
0.4773480677744881,1.7586611775998824,C2
0.6913490231649306,0.19606413488516328,C2
0.3004601942714815,0.6980104497478998,C2
0.9334488213705012,0.9084885065475476,C3
0.28796618010499353,0.0836183539740134,C3
0.035932299677175816,0.3284936854677283,C3
1.6129172966959833,1.872240393676959,C1
0.5416811839861377,0.06360729486846006,C2
1.6628205805843062,0.9939625156438594,C4
1.0871289176566292,0.6731898020999969,C4
0.3155085320538764,1.9205004494998739,C4
1.2950367262980425,0.2916667082241913,C1
1.2272789110952214,0.9329790760414898,C4
1.7816207162379578,0.9979017039697924,C4
0.5879556198906393,1.7337842415491915,C1
0.11647076366811415,1.3731555236540052,C1
0.4557242904562515,0.15840727906134644,C1
0.26315317136267025,1.082651726324692,C4
1.0052997689540841,0.9170306963111505,C4
1.2803439004930868,0.7708500339693769,C2
1.8061859826007123,1.5319319839777297,C1
0.8777919341879994,0.07810518317363568,C3
0.5934913632214065,1.935610094988119,C1
0.7983642786043865,0.166467628336332,C3
0.9019663648299767,0.5558675743635169,C1
1.936879339306347,0.7849606793696369,C4
1.4046329060965976,1.1379091788217959,C1
1.6083865049116222,1.6097467945301394,C1
1.830577987536065,1.039846814761122,C3
1.4430039086233044,1.3621733326088021,C1
0.9321879897185552,1.2868270170663885,C4
0.011379736520040096,0.037767005500651596,C3
1.130302259262815,1.2803273969003168,C1
1.474294632495293,1.4718238203662843,C1
0.18646819950345717,0.7329948748699988,C2
0.3018766937471269,1.4223197251629938,C1
0.5346831163671191,0.13572788162684035,C2
0.42235327749225604,0.368445041752117,C1
1.7507112722046931,0.8625318952615562,C1
1.0372170776464908,0.303144130162347,C4
1.045267494271541,0.8800064190863441,C4
0.779136874915477,0.9406196818365871,C3
0.6380622537011489,1.95214954937947,C4
0.8908971475630398,0.9648393934751296,C3
1.402905467831478,1.2174940874380509,C1
0.6681026410581514,0.21266042372461058,C2
1.2697706618727507,0.06441736949391386,C4
0.535338443589273,1.0152660686128852,C4
0.5279224887557858,0.3417958601136464,C2
1.814928362507305,1.3141858426090252,C2
0.3949158627100633,0.11600195038343575,C1
1.4993878117780521,0.6232497166922002,C2
1.9994760362610757,0.42157111640158584,C4
1.1531204825735184,0.425404457239166,C1
0.2719733818947849,0.7516924339723883,C2
1.4458614338596087,1.173398286956838,C1
1.1444095708345927,0.3960069884943995,C1
1.759822013176219,0.7059189150521936,C1
0.9325343450967722,1.157024358481738,C4
1.814445302440216,1.5958465271258644,C1
1.8059159433731107,0.46279620645943575,C2
1.3171337748697038,1.71486357616508,C2
0.8474909629395355,0.44231495288929823,C2
0.2752645901105404,1.1287394556945907,C1
0.3623227174390826,0.1414323915439215,C1
0.7942600313552095,1.3301872787596292,C2
1.8160001197693834,0.7309218026554334,C1
0.9384345769585196,1.7712679192423744,C4
1.0663124062676679,1.2946354874548984,C3
0.5457927513210876,1.674894357343346,C1
0.39753808648828737,1.5845375651789213,C2
1.7649054210020099,0.1850680135543561,C2
1.2748895309229074,1.9907192518447954,C3
1.5214450722180852,1.0580560391452283,C2
0.7073581334635834,1.8983337189214673,C4
1.123913361530244,1.3017976449309174,C1
1.640407218114612,1.5897137509629324,C1
1.7825483925268877,0.438404917600274,C2
1.8956643170943206,1.8987650858924043,C3
1.9423510720030135,0.39470196578845584,C4
0.8329660636380978,1.9360554204536502,C4
1.0206239800492998,1.418324792094549,C3
0.1308134991694354,0.3768481263332306,C1
0.3913689627350785,0.8719809162217735,C2
0.8644974286053653,0.04065666668588097,C3
0.27334249460010795,1.2760487070350561,C1
1.4068579636267315,0.7897252966364852,C2
0.5555212676018038,1.549770769544454,C1
1.584843790121736,0.13516812293782232,C2
0.533183936857567,1.0438774645150937,C4
1.995741777632608,0.36332824582119394,C4
1.029767537801794,1.6625524813438441,C3
1.420148805314856,1.4812456689319777,C1
0.44410988692994935,1.1402310115056655,C1
1.8644625314346197,0.8289517690703583,C4
1.8896440176624552,0.36879964903785223,C2
1.923869308038732,0.817634866108226,C4
1.781561304355325,1.563345288768019,C1
0.8775117976219065,1.9265517257863918,C4
0.9799158682509623,0.009677436057543565,C3
0.2107217630492546,0.8278852300545769,C2
1.9110936487838766,0.15442755336548064,C4
0.10490592934441412,1.3075790939897167,C1
0.9670236259917979,0.8786067428576978,C3
1.8438763357470345,0.5115069477797816,C1
0.9209625483564408,0.9380815251732848,C3
1.056120791445687,0.9701622509293399,C4
1.1006358604311357,1.7595043679317068,C3
1.245709746278334,1.841382505950945,C2
1.6239721773599265,1.0478160696191448,C3
0.16024173113576357,0.8594509779339621,C3
0.129621194831818,0.9915126512714301,C3
1.2024306770375284,1.5902455546582446,C2
1.1238982141676348,1.2444491991869362,C3
0.3126422480485098,0.7659336386225113,C2
1.3177511620008828,1.3180311166865701,C1
1.5328899007396837,1.7090398155566096,C1
1.1417994930972502,1.535220077736115,C2
1.8085033706644988,0.1545407155782681,C4
1.0044476997833227,0.2778621004069033,C4
1.4918869162522397,0.13997031424298112,C1
0.7975288651888539,1.9014214211168536,C4
1.4834861707636413,0.05734673575075955,C1
0.6558865649089285,0.39628310589934634,C2
0.9782867643716728,0.44705934338765774,C3
0.04175754544850774,0.6423651718486123,C3
1.3818705106734508,1.6626838143930764,C2
0.8517697692713309,1.9338587216893843,C4
0.11825837860044852,1.1470201964375635,C4
0.4338239831003965,1.343493528417742,C1
0.7724717248202471,0.7334782368511765,C1
0.15307979254104986,1.4508039033456825,C1
1.2939479195927202,0.12326037805537005,C1
0.46072107045708255,1.9764479238397759,C4
1.832648196238728,1.487623650739539,C2
0.29612740859295994,1.9447118587487606,C4
0.18789902946937076,0.005827286408827126,C3
1.0925329802706016,0.13890861518728914,C4
1.8207125577273393,0.07320260074411977,C4
1.6582059243534681,0.8194584421106803,C1
0.9135325457000247,0.9001091016543494,C3
1.7696351342495646,0.9420172254092485,C4
1.0570581819038476,0.2713693378370361,C4
1.4401647563325803,0.4430960425468866,C1
0.8019983707118434,1.3471025793282,C2
1.516969054540998,0.5531948246369203,C1
0.5343145988193789,0.5597061566845769,C1
1.5112139960567372,0.5525489173706335,C1
0.915712081626215,0.898061034332273,C3
0.3807050793214388,0.9021680860173562,C2
1.476843073251652,0.16886605892251438,C1
1.3612732025919838,0.2629231496262323,C1
0.8588882461262564,0.18633461655917283,C3
0.8826052456389846,1.5580157009381754,C1
1.6698862038530877,0.2653137427605732,C2
0.10617656511167373,1.9392428969094913,C4
0.9553837590131355,0.8792155528959835,C3
1.687398858714819,1.2850481102252984,C2
1.8786827613733652,0.89297805931674,C4
1.991046913739047,1.6884265431252568,C3
1.3641627333204562,0.3926005907618755,C1
0.17848324456100406,0.2853325424622626,C1
0.17786110659146015,0.8066278318351414,C2
0.33715136236881915,1.7293139284921077,C2
0.20269648406213192,0.7512834520293938,C2
1.1372621604195805,0.6356761924953513,C2
0.5114234631591805,1.8297839546707568,C1
1.3775507487737313,0.3985583737522411,C1
1.2486101533841518,1.47768972619967,C1
1.2214344641878927,0.9268797249882654,C4
0.3036334174157618,1.869980159933011,C2
1.9268556109967179,0.05019501662330694,C4
0.28988917246896007,0.8918665199430851,C2
1.437545591840989,1.613073950991728,C2
0.44111917369527553,1.224184787526228,C1
1.330400999445092,1.6066988337235242,C2
1.693957660305813,0.7055394855907187,C1
0.3031138628707233,0.0789520561068493,C3
1.4465054587270514,1.3071961699964072,C1
0.6381529083908861,1.0193441193265758,C4
1.2659415821468052,1.2930499182171413,C1
0.8936449227116312,0.9327095874577087,C3
0.16388575428468233,1.4358243106490154,C1
0.4486584623809793,1.3956782726369727,C1
1.9664285740468386,1.5219839329522784,C3
1.4698459994465014,1.5325051591972678,C2
1.7764482434221338,1.8016711832251866,C1
1.3683525667553396,1.0519224845062511,C3
1.5590377778478595,1.5263069039012211,C1
1.8803532390582292,1.2542541582678801,C3
0.47656737296994,1.2653219590719973,C1
1.5315338283292668,0.24811153453075874,C2
1.7581116675114505,1.304814922989971,C2
0.43528378161971104,1.508567799192899,C2
0.6086738960893687,1.1047600414371743,C2
0.12632136765319935,1.8637853937595272,C4
0.9468420339683647,0.5277162962032227,C3
0.4459260960081115,0.014650450370581103,C3
0.6052154912726335,0.3508181979227367,C2
0.3719060292605427,1.7720450674704016,C2
1.036143644208691,1.434155535886746,C3
0.12587980340158156,1.3389671485131152,C1
0.5360210451044536,0.8424784174081952,C1
1.8924078050321818,1.1697852689347958,C3
1.5345870414266674,1.2034919874119623,C2
0.04895887967379364,0.2064944174170673,C3
0.5913804418532966,0.6348325887627089,C1
0.9326524555474931,1.6219162841234391,C4
0.39970356981014676,0.6831461002182404,C2
0.8591697202641111,0.5923663226092308,C1
0.31915269388786704,0.8925172088021136,C2
1.361179129649355,0.07738751396535459,C1
1.7409749699572528,0.8558254070247007,C1
0.428076720842377,0.10172886315301533,C1
0.9362153139696203,1.9014339336881567,C4
1.9057923694243262,1.614825575653077,C1
0.9448200175626165,0.9289429083026675,C3
0.15486866038664782,1.6456145576535564,C2
1.5345663180042273,0.3315689875107586,C2
1.5669704051336206,0.17559868964712755,C2
0.2918907748731461,0.4290403281319104,C1
0.6044370051732495,0.9206500128222914,C1
0.5023926682736053,0.3837234955703741,C2
1.654442248127534,0.042120815018043434,C4
0.6369907934452774,0.18402892363065515,C2
1.1787799716404508,0.700409568435566,C2
1.9804166500395648,1.9529674431768913,C3
1.3922465144590772,1.319207215075493,C1
1.2219280910233905,1.5760599713557957,C2
1.0170441967820254,1.4462261232168017,C3
1.673833261383794,1.441630147046005,C2
0.5375838762818592,1.1762943049751664,C2
0.19161492814695946,1.94783765756677,C4
0.8195162596077508,0.24527305504065122,C2
0.8401508989367696,1.3546387331154452,C2
0.9587763270677181,1.1083365808400618,C4
0.8837275798351496,0.5451870470925007,C1
1.7908774371467215,0.5837289509362869,C1
1.7732477786103853,1.3100184168328348,C2
1.617645023618691,0.9731922452904793,C4
1.4622374574041732,1.8786890381309913,C2
0.3980331189666566,1.9628378830965068,C4
0.6039567465159197,1.5973657966154862,C1
1.9016197567983673,1.0633111782855287,C3
1.9651277443415986,1.887195737680204,C3
0.13783036799320536,0.8656776169220657,C3
1.7374907850716805,0.9171088820281132,C4
0.7508923653001869,1.969536704257692,C4
1.3366063499499579,0.7860378520054236,C2
0.009975364526819686,1.0824484426044263,C4
0.7480221824063342,0.43336511208224815,C2
1.5259266824417257,0.49483440211189333,C2
1.5141285847246284,0.9827368562894794,C4
1.8904636400959112,1.9020948821658876,C3
1.0507270889169673,0.7732111001044994,C4
1.06063719619208,0.3757600796228697,C4
0.1405423132304482,0.9430350130859873,C3
1.5008356278053991,1.178073127373064,C2
0.17160868240763572,1.1051756436995068,C4
1.8465492359388127,1.0694794584477243,C3
1.971667155599214,0.3900547669256076,C4
0.16856979506944203,0.7760760879136348,C2
1.9354109189871829,1.929768946493183,C3
0.7932533281375662,0.36415212342112246,C2
1.5496209553485205,0.719400927422186,C1
1.073925781079328,0.41152948639762865,C1
1.3919360762509239,1.7148605587575767,C2
0.5104656849846192,1.070492446262792,C2
0.21220605321956487,1.0130173917461889,C4
0.178550743668471,0.3846704474394893,C1
1.8010774251750454,0.008718491864628808,C4
1.5570078705868453,0.55231933701021,C1
1.0086671989263862,0.5346115356902432,C4
0.5311603097453688,0.2210218832717319,C2
1.4968806991843138,0.1635216113388014,C1
0.602017593868186,0.35390826346303284,C2
1.5921343706710613,1.0894583967232185,C2
1.1456077064854957,0.7250748235010156,C2
0.950946456781165,1.3021586426243639,C4
1.9437040154138074,1.6819570194231268,C3
1.6590625578347444,1.131396958693796,C2
0.14665275057505078,1.4549913209051883,C1
0.8554852925632295,1.661125492005964,C1
0.33095890654344107,0.9999787267202374,C3
0.005981016739850853,1.9998319877833064,C4
0.37874366174992646,0.12614021499257677,C1
0.546339378825357,1.9423337846645885,C1
1.5331369733092748,0.4929337157199256,C2
0.7738647850501732,1.1695524329677645,C2
0.17312422728900523,0.9512784895302098,C3
0.5862819796488075,1.806643112069094,C1
1.6033178310993041,0.6599133371701384,C1
0.9504405921751964,1.8961803025248714,C4
0.4685782853273479,1.4251905802680525,C1
1.8289078981330362,1.1419293095401164,C3
0.28036167594280936,0.7926881100422618,C2
1.7007399661465648,1.140061819607459,C2
1.9811248136076043,1.5615984137694225,C3
1.7834273480389229,0.23850139029699546,C2
0.4750712723093198,1.5979324386591545,C2
0.596211778641095,0.151413084587934,C2
0.6179753382154698,0.09015407163866906,C2
1.6006755399466204,1.504679561132652,C1
0.28577348068946407,0.720938676295046,C2
0.3127070733217683,0.5995337608287306,C2
1.8310669936209998,0.6213283229922824,C1
1.5006504582957123,1.8553471397421446,C1
0.48863143973178835,0.42863299205721095,C1
1.867648195653684,1.6288999834032085,C1
1.1054826952518655,1.2870069343656776,C3
0.9618917601607855,1.406288187902241,C4
0.9480013563808378,1.2097054457052734,C4
0.9666952332791763,1.724950111730134,C4
0.27807206884475244,1.86460762737279,C2
0.49301278039178853,0.6071240530567568,C2
1.8921453615172936,1.549666801723863,C1
0.5302218298125612,1.772375315407723,C1
1.8815847021091079,0.8925299360374308,C4
0.30669841005950715,0.44566100503402484,C1
0.4996133265630138,0.638644651217247,C2
0.9699132172259413,0.18872710919310287,C3
0.20962875200183118,1.784750640398447,C2
1.7164812351668823,0.8564615197013226,C1
1.7416064843597614,1.269731209028884,C2
0.2857988426109239,1.5161554208374208,C2
0.29776717350169246,1.452377192220409,C1
1.576608628060695,0.9664515303930674,C4
0.9256344831857684,0.6856955781719474,C3
0.5540317341331016,0.354088577565558,C2
0.5160643200600081,1.4399715858944484,C2
0.5853131934055016,1.310376601248957,C2
1.8857792685618813,1.6318723572354428,C1
1.8757280399465919,1.0156683925793215,C3
0.9683948984942947,0.0844573734830334,C3
0.7717986204044185,0.6489188813628755,C1
1.2648777346358224,0.3730400534042173,C1
1.357177856705371,1.7907524973322975,C2
0.39382840103046224,0.7044221130805335,C2
1.9872544905180483,0.5222880173961513,C4
1.833935779837093,0.93210080422846,C4
1.1917416010025574,1.1982964900076283,C1
0.7654013399869761,1.3276277259259397,C2
1.7202113324069224,1.1720979878641238,C2
0.2940866175618819,1.3083745578566044,C1
0.4137423400198057,0.11092895491772747,C1
1.2815891412078446,1.9645415729802347,C3
1.0565494882499205,0.964342723825214,C4
1.5064050974120011,1.933319974826454,C1
1.3946687072469985,0.13453071626314128,C1
1.9457913777435303,1.9357003240734283,C3
0.10447318747216561,1.9462827623035204,C4
1.5948912006715898,1.1214945603785076,C2
0.6519991324787779,1.125631693893954,C2
1.4291417677529707,0.26071950483955786,C1
0.7047638241685279,0.6700553948427861,C1
0.8679350764932234,0.7745665735083724,C3
0.040961162581920396,1.2294381401212604,C4
0.4119560667828406,0.6167609286551183,C2
0.7466229848900539,1.915821347284297,C4
0.0035757840993662082,0.09619135583269012,C3
0.8995375112109267,1.3213012857397948,C2
0.09912997875181317,0.8742707646887726,C3
0.9094198042247363,1.4472597230096622,C2
1.4438667184184115,1.5755640751424969,C2
0.2170318838089338,0.2344418879427752,C1
0.10480005188318753,1.7178004045743238,C4
1.1506534183573598,0.43222414143290555,C1
0.4436597503508033,1.9974619588521239,C4
0.39650676741428303,1.6567413357610263,C2
0.4015795200008614,1.359723072529892,C1
0.7604440956620382,0.661372772558299,C1
0.7191209845786697,1.7365883251419398,C1
0.6814058292784999,0.07941322456215105,C3
0.5296817425076299,1.8546584159410882,C1
0.30286511091320345,0.19758405199895335,C1
0.14129044923652923,0.09403063763685227,C3
0.8166733671357616,1.6803669344103218,C1
1.7612443508502058,1.0224172910742262,C3
0.264427884186216,1.588971567034142,C2
0.4199980988158589,0.9336456811804166,C2
0.014683291216831318,0.5250763638632474,C3
0.41516542858659444,0.4872800091174867,C1
1.7300330917832876,1.2783095255713417,C2
1.22344890655708,1.3761836524127942,C1
0.7962903937719241,0.9677657861405546,C3
1.0177654736101467,0.8414197058731145,C4
0.9066998083198898,1.3416823730967722,C2
1.6787893531959444,0.808964039194989,C1
1.7773158050501934,1.6357258749320145,C1
0.5045865143494108,1.440284145002041,C2
1.8153858194410155,1.189170014183903,C2
0.6989678051958179,1.9689160809654034,C4
1.9707799130409462,0.879571762471727,C4
1.1586419049806886,0.8377474840335672,C4
1.9712110301920132,1.3603821887425482,C3
0.08120143205954777,0.3567956260887013,C1
1.675194541616151,0.07225628145481644,C4
0.48042869301305435,0.36884541734962517,C1
0.3723967359843312,0.047653623490790276,C3
0.822361991939637,0.7403914316027564,C1
1.5192274408619204,1.6396506557541082,C1
0.6850146686724325,1.8879058959085055,C1
1.6182331431168944,1.4797130170940338,C2
1.5965932096462228,0.004533093952704403,C4
1.7330511375582813,1.2055045547169585,C2
1.0215140905082207,1.1698875713188723,C3
0.4763880101015714,1.7986378817847821,C2
0.840471763347193,0.10571343260046073,C3
0.2166891250891052,1.7335991618076994,C2
0.610262691631771,0.982738804778879,C3
1.7198682752128156,0.5629084936225355,C1
0.3910251256005801,1.3891375299998805,C1
0.4756711874217683,0.04990471043987288,C3
1.9930057374928012,0.3385899696364949,C4
0.5539475266087799,0.5093723632597937,C1
1.121918140903118,1.0260107878899287,C3
0.9943113877813825,0.6275555864207514,C3
0.0914115426435489,0.9315909493127035,C3
1.4533720298101735,0.706933000914201,C2
1.523120914842845,1.8288792911808012,C1
0.11691999511852535,0.01745520981154214,C3
